SID,DID,Source,Destination,Passengers,Seats,Flights,Distance,Date,SPopulation,DPopulation
TPA,MIA,"Tampa, FL","Miami, FL",127,212,1,204,200501,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",5532,7618,59,204,200501,2638814,10886318
ABY,MIA,"Albany, GA","Miami, FL",0,0,1,461,200508,162031,10886318
TPA,MIA,"Tampa, FL","Miami, FL",194,267,1,204,200506,2638814,10886318
ABY,MIA,"Albany, GA","Miami, FL",0,0,6,461,200502,162031,10886318
TUL,MIA,"Tulsa, OK","Miami, FL",0,0,1,1168,200510,881652,10886318
TPA,MIA,"Tampa, FL","Miami, FL",106,285,15,204,200501,2638814,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,210,1,0,200507,10886318,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200503,10886318,10886318
TPA,MIA,"Tampa, FL","Miami, FL",4,37,1,204,200512,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",5788,9660,68,204,200502,2638814,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200505,10886318,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200506,10886318,10886318
TPA,MIA,"Tampa, FL","Miami, FL",4469,8272,44,204,200502,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",128,148,1,204,200504,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",291,351,1,204,200506,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",2327,3420,180,204,200512,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",886,1350,45,204,200512,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",1778,2641,139,204,200505,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",0,173,1,204,200506,2638814,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200508,10886318,10886318
TPA,MIA,"Tampa, FL","Miami, FL",2550,3420,180,204,200504,2638814,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200507,10886318,10886318
TPA,MIA,"Tampa, FL","Miami, FL",184,223,1,204,200506,2638814,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200508,10886318,10886318
MIA,MIA,"Miami, FL","Miami, FL",127,148,1,0,200507,10886318,10886318
TUL,MIA,"Tulsa, OK","Miami, FL",0,223,1,1168,200506,881652,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200508,10886318,10886318
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200509,10886318,10886318
TPA,MIA,"Tampa, FL","Miami, FL",0,37,1,204,200502,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",0,0,1,204,200507,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",248,267,1,204,200503,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",15150,22496,152,204,200507,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",1407,1692,9,204,200506,2638814,10886318
TPA,MIA,"Tampa, FL","Miami, FL",115,142,1,204,200503,2638814,10886318
BOS,MIA,"Boston, MA","Miami, FL",6991,8000,56,1258,200504,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",311,346,2,1258,200502,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",8277,11092,59,1258,200504,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",254,272,2,1258,200504,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",12684,16263,61,1258,200504,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",4989,6482,27,1121,200510,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",660,880,4,1121,200510,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",4934,5772,39,1258,200506,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",148,158,1,1121,200510,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",10952,15031,80,1121,200510,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",10423,14476,77,1258,200506,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",9845,11844,63,1121,200507,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",10557,15473,58,1258,200506,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",13969,16126,109,1121,200510,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",10569,16269,61,1258,200505,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",8795,10528,56,1258,200502,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",16166,22133,83,1258,200502,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",3576,3748,29,1258,200502,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",193,212,1,1258,200502,8917782,10886318
APF,MIA,"Naples, FL","Miami, FL",470,1098,122,96,200503,306640,10886318
DFW,MIA,"Dallas, TX","Miami, FL",8716,12032,64,1121,200501,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",4189,4588,31,1258,200507,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",13767,17296,92,1258,200507,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",11862,16000,60,1258,200507,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",18593,22731,156,1121,200505,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",9798,11502,81,1121,200501,11632814,10886318
AFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1139,200512,11632814,10886318
AFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1139,200505,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",10700,13966,59,1121,200504,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",283,424,2,1121,200504,11632814,10886318
AFW,MIA,"Dallas, TX","Miami, FL",0,0,5,1139,200512,11632814,10886318
AFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1139,200512,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",8468,11468,61,1121,200504,11632814,10886318
AFW,MIA,"Dallas, TX","Miami, FL",0,0,13,1139,200512,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",17168,20857,146,1121,200504,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",9904,15469,58,1258,200509,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",19591,24804,93,1258,200503,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",6486,11092,59,1258,200509,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",3544,4292,29,1258,200509,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",3911,4205,32,1258,200503,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",10273,11280,60,1258,200503,8917782,10886318
AFW,MIA,"Dallas, TX","Miami, FL",0,0,2,1139,200511,11632814,10886318
ADS,MIA,"Dallas, TX","Miami, FL",0,0,1,1112,200505,11632814,10886318
AFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1139,200508,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",0,173,1,1258,200505,8917782,10886318
LRD,MIA,"Laredo, TX","Miami, FL",0,0,1,1193,200505,220968,10886318
DAL,MIA,"Dallas, TX","Miami, FL",43,126,2,1110,200511,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",9012,11468,61,1121,200505,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",184,219,1,1121,200505,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",0,0,4,1121,200511,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",8300,9477,72,1121,200503,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",0,210,1,1258,200501,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",400,400,1,1258,200504,8917782,10886318
DAY,MIA,"Dayton, OH","Miami, FL",461,880,20,998,200509,843575,10886318
DFW,MIA,"Dallas, TX","Miami, FL",12681,14611,62,1121,200503,11632814,10886318
DAY,MIA,"Dayton, OH","Miami, FL",144,500,10,998,200509,843575,10886318
DFW,MIA,"Dallas, TX","Miami, FL",8866,10716,57,1121,200503,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",103,170,1,1258,200504,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",11979,13638,96,1121,200503,11632814,10886318
LRD,MPB,"Laredo, TX","Miami, FL",0,0,1,1184,200504,220968,10886318
LRD,MIA,"Laredo, TX","Miami, FL",0,0,1,1193,200508,220968,10886318
LRD,MIA,"Laredo, TX","Miami, FL",0,0,1,1193,200507,220968,10886318
BOS,MIA,"Boston, MA","Miami, FL",0,210,1,1258,200505,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",3949,4440,30,1258,200510,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",7892,10528,56,1258,200510,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",212,219,1,1258,200510,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",10753,13328,50,1258,200510,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",560,1095,3,1258,200502,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",507,519,4,1258,200504,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",19850,29857,112,1258,200501,8917782,10886318
DAY,MIA,"Dayton, OH","Miami, FL",857,1144,26,998,200512,843575,10886318
DAY,MIA,"Dayton, OH","Miami, FL",83,150,3,998,200512,843575,10886318
DFW,MIA,"Dallas, TX","Miami, FL",11059,14454,61,1121,200505,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",250,280,1,1258,200502,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",6225,7332,30,1121,200511,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",13930,17108,91,1121,200511,11632814,10886318
DAY,MIA,"Dayton, OH","Miami, FL",212,350,7,998,200511,843575,10886318
DAY,MIA,"Dayton, OH","Miami, FL",614,1012,23,998,200511,843575,10886318
DFW,MIA,"Dallas, TX","Miami, FL",15765,17464,118,1121,200511,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1121,200506,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1121,200502,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",3435,3741,29,1258,200501,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",395,425,2,1258,200501,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",89,158,1,1258,200501,8917782,10886318
DAY,MIA,"Dayton, OH","Miami, FL",395,704,16,998,200510,843575,10886318
DAY,MIA,"Dayton, OH","Miami, FL",318,650,13,998,200510,843575,10886318
AFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1139,200503,11632814,10886318
DAY,MIA,"Dayton, OH","Miami, FL",117,300,6,998,200508,843575,10886318
DAY,MIA,"Dayton, OH","Miami, FL",417,1012,23,998,200508,843575,10886318
BOS,MIA,"Boston, MA","Miami, FL",4688,5640,30,1258,200501,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",119,284,2,1258,200501,8917782,10886318
DAY,MIA,"Dayton, OH","Miami, FL",0,0,1,998,200506,843575,10886318
DAL,MIA,"Dallas, TX","Miami, FL",32,66,1,1110,200502,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",14975,17316,117,1121,200509,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",10320,16156,86,1121,200509,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",282,435,2,1121,200509,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",5142,7110,30,1121,200509,11632814,10886318
DAY,MIA,"Dayton, OH","Miami, FL",45,50,1,998,200508,843575,10886318
MLU,MIA,"Monroe, LA","Miami, FL",130,170,1,847,200511,171172,10886318
DAY,MIA,"Dayton, OH","Miami, FL",0,0,1,998,200505,843575,10886318
BOS,MIA,"Boston, MA","Miami, FL",80,120,1,1258,200506,8917782,10886318
DAY,MIA,"Dayton, OH","Miami, FL",0,0,1,998,200505,843575,10886318
BOS,MIA,"Boston, MA","Miami, FL",186,219,1,1258,200511,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",19992,22372,119,1258,200511,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",3999,4440,30,1258,200511,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",0,0,2,1121,200512,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1121,200512,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",11405,16002,60,1258,200508,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",2003,2220,15,1258,200512,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",26582,29140,155,1258,200512,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",124,136,1,1258,200508,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",11181,15040,80,1258,200508,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",3777,4292,29,1258,200508,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",0,0,6,1121,200512,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",12055,14204,60,1121,200506,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",10042,11280,60,1121,200506,11632814,10886318
BOS,MIA,"Boston, MA","Miami, FL",7507,11468,61,1258,200505,8917782,10886318
BOS,MIA,"Boston, MA","Miami, FL",7623,8890,61,1258,200505,8917782,10886318
DFW,MIA,"Dallas, TX","Miami, FL",10435,11517,47,1121,200512,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",1028,1308,6,1121,200512,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",19354,22372,119,1121,200512,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",12218,13320,90,1121,200512,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",15721,21312,144,1121,200508,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",8080,12220,65,1121,200508,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",73,219,1,1121,200508,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",8164,12322,52,1121,200508,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",9310,11223,87,1121,200501,11632814,10886318
APF,MIA,"Naples, FL","Miami, FL",464,1026,114,96,200504,306640,10886318
APF,MIA,"Naples, FL","Miami, FL",14,36,4,96,200505,306640,10886318
DFW,MIA,"Dallas, TX","Miami, FL",6940,8706,67,1121,200502,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",20456,22792,154,1121,200506,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",10275,13250,56,1121,200502,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",6820,9776,52,1121,200502,11632814,10886318
APF,MIA,"Naples, FL","Miami, FL",320,945,105,96,200502,306640,10886318
DFW,MIA,"Dallas, TX","Miami, FL",10400,12638,89,1121,200502,11632814,10886318
APF,MIA,"Naples, FL","Miami, FL",333,1026,114,96,200501,306640,10886318
DFW,MIA,"Dallas, TX","Miami, FL",11865,14881,63,1121,200501,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",11910,14692,62,1121,200507,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",200,223,1,1121,200507,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",586,666,5,1121,200504,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1121,200501,11632814,10886318
DFW,MIA,"Dallas, TX","Miami, FL",21109,24272,164,1121,200507,11632814,10886318
EWR,MIA,"Newark, NJ","Miami, FL",242,344,2,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1225,1456,14,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",10638,13775,89,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",46,124,1,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",5281,6324,51,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,14,1086,200508,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,3,1086,200508,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2672,3340,20,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1405,3367,7,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1127,1488,12,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",12724,14750,96,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2108,2224,21,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2449,2728,22,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",169,183,1,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1164,1572,14,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",18931,22184,118,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",4706,5456,44,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",594,661,3,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,14,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",30,59,1,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",428,620,5,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",8084,10455,68,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",151,174,1,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",332,501,3,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",942,1234,11,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2773,3596,29,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",104,172,1,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",889,1248,7,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1362,1488,12,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1314,1456,14,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",401,501,3,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",3356,4257,33,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",9532,15980,85,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",52,148,1,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",13505,19928,106,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",18043,22560,120,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,17,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",123,219,1,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",113,142,1,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",142,150,1,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",10126,15037,80,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",3315,4034,31,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,3,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,14,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2738,3255,21,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,16,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",3010,3720,30,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",306,334,2,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",81,183,1,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2796,3100,25,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2290,2496,23,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",10323,13400,87,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",9440,11370,74,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",584,620,5,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1596,2108,17,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",92,282,1,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",345,814,2,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",330,1128,4,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",110,167,1,1086,200505,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1812,2356,19,1086,200505,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2781,3568,32,1086,200505,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",8983,12545,81,1086,200505,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",800,1240,10,1086,200505,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,173,1,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1181,3078,7,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",34,59,1,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",106,124,1,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",110,282,1,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",420,1628,4,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",819,1099,5,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",11055,14664,78,1086,200510,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",68,124,2,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",142,168,1,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",10926,17108,91,1086,200505,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",796,868,7,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1515,4810,10,1086,200508,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",358,1924,4,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",262,846,3,1086,200502,18798114,10886318
TOL,MIA,"Toledo, OH","Miami, FL",0,0,1,1107,200504,673162,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2463,3100,25,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",9974,11825,77,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1449,1694,15,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",16577,20680,110,1086,200508,18798114,10886318
TUP,MIA,"Tupelo, MS","Miami, FL",0,0,1,773,200506,129393,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1562,4095,9,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2856,3348,27,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",161,183,1,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",3483,4836,39,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",251,564,2,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",743,3124,7,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",49,173,1,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",505,668,4,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",4687,6200,50,1086,200508,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,1,1086,200502,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",402,460,3,1086,200508,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",3863,4704,42,1086,200508,18798114,10886318
TCM,MIA,"Tacoma, WA","Miami, FL",0,173,1,2725,200501,3202388,10886318
EWR,MIA,"Newark, NJ","Miami, FL",725,1692,6,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",331,814,2,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",4582,5704,46,1086,200508,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",158,174,1,1086,200508,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",864,2590,6,1086,200505,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",249,846,3,1086,200505,18798114,10886318
TUP,MIA,"Tupelo, MS","Miami, FL",0,173,1,773,200510,129393,10886318
EWR,MIA,"Newark, NJ","Miami, FL",4252,6110,40,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2207,3248,29,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",123,284,2,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",3962,4585,35,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",195,212,1,1086,200503,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",12177,16356,87,1086,200503,18798114,10886318
SSC,MIA,"Sumter, SC","Miami, FL",0,173,1,564,200505,104885,10886318
EWR,MIA,"Newark, NJ","Miami, FL",12408,16544,88,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",223,265,2,1086,200504,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",325,442,2,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",2821,3844,31,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",90,183,1,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",18631,22560,120,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",43,62,1,1086,200505,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,15,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",4736,5376,48,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,2,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",11479,16355,87,1086,200509,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",0,0,18,1086,200506,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1033,2538,9,1086,200511,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",4710,5332,43,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",145,167,1,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",148,222,1,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",135,172,1,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",5155,5828,47,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",3192,3402,30,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",7907,9365,61,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",1634,1860,15,1086,200512,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",533,1924,4,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",427,1128,4,1086,200501,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",421,615,4,1086,200507,18798114,10886318
EWR,MIA,"Newark, NJ","Miami, FL",3115,3674,22,1086,200501,18798114,10886318
